,fiscal_year,stock_code,ind_name1,ind_name2,E_proportion,G_proportion,None_proportion,S_proportion
1405,2021,978,地產建築,地產,0.3297297297297297,0.1189189189189189,0.1054054054054054,0.4459459459459459
1406,2021,605,金融,其他金融,0.3409961685823754,0.1877394636015325,0.1455938697318007,0.3256704980842911
1407,2021,893,原材料,一般金屬及礦石,0.3503401360544217,0.0986394557823129,0.2074829931972789,0.3435374149659864
1408,2021,8148,資訊科技,軟件服務,0.3578947368421052,0.1789473684210526,0.1473684210526315,0.3157894736842105
1409,2021,380,地產建築,建築,0.3552238805970149,0.1014925373134328,0.1253731343283582,0.417910447761194
1410,2021,2099,原材料,黃金及貴金屬,0.4304635761589404,0.0596026490066225,0.1324503311258278,0.3774834437086092
1411,2021,2768,地產建築,地產,0.3646616541353383,0.1353383458646616,0.1203007518796992,0.3796992481203007
1412,2021,9939,醫療保健,藥品及生物科技,0.3047619047619048,0.1095238095238095,0.2238095238095238,0.3619047619047619
1413,2021,607,工業,工業工程,0.2975871313672922,0.0482573726541554,0.2439678284182305,0.4101876675603217
1414,2021,8495,非必需性消費,旅遊及休閒設施,0.3271604938271605,0.095679012345679,0.1265432098765432,0.4506172839506173
1415,2021,48,非必需性消費,汽車,0.3052631578947368,0.131578947368421,0.1736842105263158,0.3894736842105263
1416,2021,1321,地產建築,地產,0.4147727272727273,0.096590909090909,0.096590909090909,0.3920454545454545
1417,2021,672,地產建築,地產,0.3981481481481481,0.0879629629629629,0.0972222222222222,0.4166666666666667
1418,2021,8418,非必需性消費,支援服務,0.4279835390946502,0.1481481481481481,0.1604938271604938,0.2633744855967078
1419,2021,468,工業,工業支援,0.4119170984455959,0.0699481865284974,0.0725388601036269,0.4455958549222797
1420,2021,1451,工業,工業支援,0.3968253968253968,0.1693121693121693,0.0687830687830687,0.365079365079365
1421,2021,1387,地產建築,地產,0.3787878787878788,0.1439393939393939,0.1212121212121212,0.3560606060606061
1422,2021,3395,能源,石油及天然氣,0.3855932203389831,0.1059322033898305,0.097457627118644,0.4110169491525424
1423,2021,8373,地產建築,建築,0.4044444444444444,0.1111111111111111,0.1066666666666666,0.3777777777777777
1424,2021,1571,非必需性消費,汽車,0.4087193460490463,0.0762942779291553,0.2070844686648501,0.3079019073569482
1425,2021,1102,地產建築,建築,0.3857142857142857,0.1380952380952381,0.1142857142857142,0.3619047619047619
1426,2021,829,必需性消費,食品飲料,0.3507246376811594,0.0927536231884058,0.1159420289855072,0.4405797101449275
1427,2021,6117,工業,工業運輸,0.3145336225596529,0.088937093275488,0.1149674620390455,0.4815618221258134
1428,2021,1738,能源,煤炭,0.344,0.248,0.072,0.336
1429,2021,3839,醫療保健,藥品及生物科技,0.4798387096774194,0.1209677419354838,0.0443548387096774,0.3548387096774194
1430,2021,1665,資訊科技,軟件服務,0.2214983713355048,0.1270358306188925,0.1628664495114006,0.4885993485342019
1431,2021,181,非必需性消費,旅遊及休閒設施,0.4491978609625668,0.0909090909090909,0.0802139037433155,0.3796791443850267
1432,2021,9990,資訊科技,軟件服務,0.3035714285714285,0.1041666666666666,0.1726190476190476,0.4196428571428571
1433,2021,6628,醫療保健,藥品及生物科技,0.2876106194690265,0.1084070796460177,0.1194690265486725,0.4845132743362831
1434,2021,168,必需性消費,食品飲料,0.3059490084985836,0.0538243626062322,0.0821529745042493,0.5580736543909348
1435,2021,974,非必需性消費,零售相關,0.3957055214723926,0.1963190184049079,0.1134969325153374,0.294478527607362
1436,2021,253,非必需性消費,旅遊及休閒設施,0.3711340206185567,0.1391752577319587,0.1082474226804123,0.3814432989690721
1437,2021,2119,必需性消費,食品飲料,0.3511450381679389,0.0788804071246819,0.0508905852417302,0.5190839694656488
1438,2021,219,非必需性消費,旅遊及休閒設施,0.3711340206185567,0.1391752577319587,0.1082474226804123,0.3814432989690721
1439,2021,201,非必需性消費,旅遊及休閒設施,0.3724489795918367,0.1326530612244898,0.1122448979591836,0.3826530612244898
1440,2021,6838,非必需性消費,紡織及服飾,0.4516129032258064,0.1336405529953917,0.0967741935483871,0.3179723502304147
1441,2021,184,非必需性消費,旅遊及休閒設施,0.2956521739130435,0.1565217391304348,0.1521739130434782,0.3956521739130434
1442,2021,686,公用事業,公用事業,0.4436781609195402,0.1103448275862069,0.0781609195402298,0.367816091954023
1443,2021,603,公用事業,公用事業,0.3866995073891626,0.0714285714285714,0.1871921182266009,0.354679802955665
1444,2021,2120,醫療保健,醫療保健設備及服務,0.341692789968652,0.0658307210031347,0.109717868338558,0.4827586206896552
1445,2021,1371,非必需性消費,旅遊及休閒設施,0.3775510204081632,0.1632653061224489,0.0612244897959183,0.3979591836734694
1446,2021,646,公用事業,公用事業,0.4057377049180328,0.1024590163934426,0.1311475409836065,0.360655737704918
1447,2021,1862,地產建築,地產,0.3425605536332179,0.1176470588235294,0.1453287197231834,0.3944636678200692
1448,2021,2276,工業,工業工程,0.3176470588235294,0.1205882352941176,0.1647058823529411,0.3970588235294117
1449,2021,6127,醫療保健,藥品及生物科技,0.371875,0.115625,0.1375,0.375
1450,2021,1817,非必需性消費,零售相關,0.3902439024390244,0.1036585365853658,0.1615853658536585,0.3445121951219512
1451,2021,802,資訊科技,軟件服務,0.2258064516129032,0.1827956989247312,0.1397849462365591,0.4516129032258064
1452,2021,2266,地產建築,建築,0.3843537414965986,0.1666666666666666,0.0476190476190476,0.4013605442176871
1453,2021,6668,地產建築,地產,0.3131868131868132,0.1071428571428571,0.1565934065934066,0.4230769230769231
1454,2021,1281,公用事業,公用事業,0.4459459459459459,0.0878378378378378,0.0945945945945946,0.3716216216216216
1455,2021,1820,工業,工業支援,0.4325396825396825,0.1031746031746031,0.1706349206349206,0.2936507936507936
1456,2021,747,地產建築,建築,0.4438202247191011,0.1235955056179775,0.1348314606741573,0.297752808988764
1457,2021,9868,非必需性消費,汽車,0.3273542600896861,0.1412556053811659,0.0919282511210762,0.4394618834080717
1458,2021,6111,地產建築,地產,0.209375,0.08125,0.046875,0.6625
1459,2021,1755,地產建築,地產,0.3529411764705882,0.1617647058823529,0.088235294117647,0.3970588235294117
1460,2021,3383,地產建築,地產,0.3890577507598784,0.1124620060790273,0.1033434650455927,0.3951367781155015
1461,2021,1952,醫療保健,藥品及生物科技,0.3094170403587444,0.1121076233183856,0.085201793721973,0.4932735426008968
1462,2021,2260,工業,工業工程,0.323262839879154,0.1601208459214501,0.1178247734138972,0.3987915407854985
1463,2021,185,地產建築,地產,0.4238683127572016,0.1234567901234567,0.074074074074074,0.3786008230452675
1464,2021,1553,原材料,一般金屬及礦石,0.4431818181818182,0.125,0.1363636363636363,0.2954545454545454
1465,2021,1823,工業,工業運輸,0.3780487804878049,0.0975609756097561,0.0975609756097561,0.4268292682926829
1466,2021,1563,非必需性消費,支援服務,0.3835616438356164,0.1415525114155251,0.091324200913242,0.3835616438356164
1467,2021,1120,非必需性消費,紡織及服飾,0.4085603112840467,0.0894941634241245,0.0622568093385214,0.4396887159533074
1468,2021,135,公用事業,公用事業,0.4326530612244898,0.0918367346938775,0.0897959183673469,0.3857142857142857
1469,2021,8360,地產建築,建築,0.3636363636363636,0.1122994652406417,0.0909090909090909,0.4331550802139037
1470,2021,1588,資訊科技,軟件服務,0.2572463768115942,0.1050724637681159,0.0978260869565217,0.5398550724637681
1471,2021,1483,非必需性消費,旅遊及休閒設施,0.4753521126760563,0.1267605633802817,0.1056338028169014,0.2922535211267605
1472,2021,1873,醫療保健,藥品及生物科技,0.3172268907563025,0.1071428571428571,0.1260504201680672,0.4495798319327731
1473,2021,51,非必需性消費,旅遊及休閒設施,0.3434065934065934,0.1208791208791208,0.0906593406593406,0.445054945054945
1474,2021,661,原材料,一般金屬及礦石,0.3823529411764705,0.0833333333333333,0.1127450980392156,0.4215686274509804
1475,2021,1822,原材料,其他原材料,0.4885057471264368,0.0919540229885057,0.1264367816091954,0.293103448275862
1476,2021,8512,非必需性消費,家庭電器及用品,0.3758389261744966,0.087248322147651,0.0738255033557047,0.4630872483221476
1477,2021,58,地產建築,建築,0.4730538922155688,0.059880239520958,0.1257485029940119,0.3413173652694611
1478,2021,94,原材料,其他原材料,0.3097014925373134,0.1119402985074626,0.167910447761194,0.4104477611940298
1479,2021,2212,原材料,一般金屬及礦石,0.3716814159292035,0.1460176991150442,0.1061946902654867,0.3761061946902654
1480,2021,910,地產建築,地產,0.3802083333333333,0.1875,0.0833333333333333,0.3489583333333333
1481,2021,8226,金融,其他金融,0.4285714285714285,0.0974025974025974,0.0844155844155844,0.3896103896103896
1482,2021,1631,工業,工業支援,0.3807692307692307,0.1153846153846153,0.1192307692307692,0.3846153846153846
1483,2021,1866,原材料,其他原材料,0.4497991967871486,0.0642570281124498,0.0562248995983935,0.429718875502008
1484,2021,8229,資訊科技,軟件服務,0.3557692307692308,0.1346153846153846,0.0769230769230769,0.4326923076923077
1485,2021,2165,地產建築,地產,0.3692307692307692,0.1179487179487179,0.0923076923076923,0.4205128205128205
1486,2021,6999,地產建築,地產,0.3964285714285714,0.1214285714285714,0.0928571428571428,0.3892857142857143
1487,2021,305,非必需性消費,汽車,0.3489461358313817,0.0772833723653395,0.0960187353629976,0.477751756440281
1488,2021,9869,非必需性消費,旅遊及休閒設施,0.2739273927392739,0.0726072607260726,0.0594059405940594,0.594059405940594
1489,2021,1446,必需性消費,食品飲料,0.3548387096774194,0.1026392961876832,0.0967741935483871,0.4457478005865102
1490,2021,1039,資訊科技,軟件服務,0.3868194842406877,0.1203438395415472,0.1489971346704871,0.3438395415472779
1491,2021,9977,必需性消費,農產品,0.4725738396624472,0.0864978902953586,0.0991561181434599,0.3417721518987341
1492,2021,93,地產建築,地產,0.3544303797468354,0.1392405063291139,0.0970464135021097,0.4092827004219409
1493,2021,2192,醫療保健,醫療保健設備及服務,0.2579365079365079,0.1071428571428571,0.1666666666666666,0.4682539682539682
1494,2021,1733,能源,煤炭,0.3773195876288659,0.1010309278350515,0.1051546391752577,0.4164948453608247
1495,2021,8296,非必需性消費,支援服務,0.377906976744186,0.1395348837209302,0.0813953488372093,0.4011627906976744
1496,2021,1558,醫療保健,藥品及生物科技,0.3190578158458244,0.1006423982869379,0.164882226980728,0.4154175588865096
1497,2021,119,地產建築,地產,0.2657342657342657,0.1608391608391608,0.1351981351981352,0.4382284382284382
1498,2021,905,金融,其他金融,0.4393939393939394,0.0959595959595959,0.1262626262626262,0.3383838383838384
1499,2021,1338,必需性消費,消費零售,0.3288590604026846,0.1241610738255033,0.1241610738255033,0.4228187919463087
1500,2021,6958,地產建築,地產,0.24945295404814,0.1094091903719912,0.0919037199124726,0.5492341356673961
1501,2021,264,非必需性消費,紡織及服飾,0.3708920187793427,0.1596244131455399,0.0892018779342723,0.380281690140845
1502,2021,1763,醫療保健,藥品及生物科技,0.3549382716049383,0.1234567901234567,0.1080246913580246,0.4135802469135802
1503,2021,509,原材料,其他原材料,0.4035087719298245,0.0935672514619883,0.0760233918128654,0.4269005847953216
1504,2021,601,原材料,一般金屬及礦石,0.3533834586466165,0.0827067669172932,0.1203007518796992,0.4436090225563909
1505,2021,1058,非必需性消費,紡織及服飾,0.5124653739612188,0.0692520775623268,0.077562326869806,0.3407202216066482
1506,2021,1480,工業,工業工程,0.3896551724137931,0.1068965517241379,0.0862068965517241,0.4172413793103448
1507,2021,171,地產建築,地產,0.3426573426573426,0.1363636363636363,0.1923076923076923,0.3286713286713286
1508,2021,1285,必需性消費,食品飲料,0.3597883597883597,0.1031746031746031,0.0899470899470899,0.4470899470899471
1509,2021,1475,必需性消費,食品飲料,0.4041297935103244,0.0884955752212389,0.0825958702064896,0.4247787610619469
1510,2021,2389,醫療保健,醫療保健設備及服務,0.3162650602409638,0.0843373493975903,0.1114457831325301,0.4879518072289157
1511,2021,880,非必需性消費,旅遊及休閒設施,0.3104212860310421,0.0776053215077605,0.0598669623059867,0.5521064301552107
1512,2021,363,綜合企業,綜合企業,0.4774436090225564,0.0526315789473684,0.0601503759398496,0.4097744360902255
1513,2021,46,資訊科技,軟件服務,0.2863247863247863,0.0854700854700854,0.1282051282051282,0.5
1514,2021,2115,地產建築,建築,0.4206896551724138,0.1172413793103448,0.1586206896551724,0.3034482758620689
1515,2021,8337,電訊,電訊,0.4179894179894179,0.1058201058201058,0.0846560846560846,0.3915343915343915
1516,2021,3678,金融,其他金融,0.2581967213114754,0.1598360655737705,0.2069672131147541,0.375
1517,2021,1515,醫療保健,醫療保健設備及服務,0.2871794871794871,0.0692307692307692,0.0666666666666666,0.5769230769230769
1518,2021,1259,必需性消費,消費零售,0.3504672897196261,0.102803738317757,0.0934579439252336,0.4532710280373832
1519,2021,2030,非必需性消費,紡織及服飾,0.3529411764705882,0.1680672268907563,0.1512605042016806,0.3277310924369748
1520,2021,1917,非必需性消費,媒體及娛樂,0.3295454545454545,0.1193181818181818,0.1136363636363636,0.4375
1521,2021,765,非必需性消費,家庭電器及用品,0.4042553191489361,0.1148936170212766,0.0553191489361702,0.425531914893617
1522,2021,157,非必需性消費,零售相關,0.3595505617977528,0.1067415730337078,0.0842696629213483,0.449438202247191
1523,2021,195,原材料,一般金屬及礦石,0.3723849372384937,0.1087866108786611,0.0543933054393305,0.4644351464435146
1524,2021,8018,資訊科技,軟件服務,0.3301435406698564,0.1196172248803827,0.138755980861244,0.4114832535885167
1525,2021,1368,非必需性消費,紡織及服飾,0.2949852507374631,0.1179941002949852,0.1002949852507374,0.4867256637168141
1526,2021,1831,非必需性消費,媒體及娛樂,0.3834951456310679,0.0922330097087378,0.1990291262135922,0.3252427184466019
1527,2021,2098,工業,工業支援,0.4,0.1113924050632911,0.1139240506329113,0.3746835443037974
1528,2021,8329,醫療保健,藥品及生物科技,0.3902439024390244,0.0914634146341463,0.1554878048780487,0.3628048780487805
1529,2021,1799,公用事業,公用事業,0.3152542372881356,0.0745762711864406,0.1322033898305084,0.4779661016949152
1530,2021,6113,非必需性消費,媒體及娛樂,0.2857142857142857,0.0952380952380952,0.0793650793650793,0.5396825396825397
1531,2021,1250,公用事業,公用事業,0.4238875878220141,0.0796252927400468,0.0913348946135831,0.405152224824356
1532,2021,1303,能源,煤炭,0.448051948051948,0.1006493506493506,0.0909090909090909,0.3603896103896103
1533,2021,580,工業,工業工程,0.4022556390977443,0.1052631578947368,0.0902255639097744,0.4022556390977443
1534,2021,8513,醫療保健,醫療保健設備及服務,0.3918367346938775,0.1224489795918367,0.0857142857142857,0.4
1535,2021,1265,公用事業,公用事業,0.3176470588235294,0.1,0.088235294117647,0.4941176470588235
1536,2021,1800,地產建築,建築,0.2247474747474747,0.0858585858585858,0.0757575757575757,0.6136363636363636
1537,2021,1882,工業,工業工程,0.375,0.1356382978723404,0.0558510638297872,0.4335106382978723
1538,2021,611,公用事業,公用事業,0.4,0.1242424242424242,0.103030303030303,0.3727272727272727
1539,2021,8411,地產建築,建築,0.4904458598726114,0.0891719745222929,0.0636942675159235,0.3566878980891719
1540,2021,3313,地產建築,建築,0.5032258064516129,0.1225806451612903,0.064516129032258,0.3096774193548387
1541,2021,556,工業,工業工程,0.4277456647398844,0.1156069364161849,0.1156069364161849,0.3410404624277456
1542,2021,1809,非必需性消費,汽車,0.329145728643216,0.0829145728643216,0.0904522613065326,0.4974874371859296
1543,2021,1176,地產建築,地產,0.4060150375939849,0.1453634085213032,0.100250626566416,0.3483709273182957
1544,2021,630,地產建築,建築,0.4160583941605839,0.1167883211678832,0.1094890510948905,0.3576642335766423
1545,2021,1910,非必需性消費,紡織及服飾,0.4184914841849148,0.0535279805352798,0.072992700729927,0.4549878345498783
1546,2021,560,工業,工業運輸,0.3094059405940594,0.1113861386138613,0.1386138613861386,0.4405940594059406
1547,2021,809,原材料,其他原材料,0.3483709273182957,0.1077694235588972,0.1729323308270676,0.3709273182957393
1548,2021,1623,能源,石油及天然氣,0.2762836185819071,0.1491442542787286,0.1638141809290953,0.4107579462102689
1549,2021,3889,必需性消費,農產品,0.3379888268156424,0.1145251396648044,0.1508379888268156,0.3966480446927374
1550,2021,8291,工業,工業支援,0.4305555555555556,0.0833333333333333,0.2361111111111111,0.25
1551,2021,9978,地產建築,地產,0.2867647058823529,0.1617647058823529,0.1911764705882352,0.3602941176470588
1552,2021,9989,醫療保健,藥品及生物科技,0.375,0.1360294117647058,0.1176470588235294,0.3713235294117647
1553,2021,8246,工業,工業工程,0.3257575757575757,0.1174242424242424,0.178030303030303,0.3787878787878788
1554,2021,346,能源,石油及天然氣,0.3214285714285714,0.1454081632653061,0.135204081632653,0.3979591836734694
1555,2021,2399,非必需性消費,紡織及服飾,0.4344262295081967,0.1147540983606557,0.1229508196721311,0.3278688524590163
1556,2021,641,工業,工業工程,0.4289544235924933,0.1152815013404825,0.1099195710455764,0.3458445040214477
1557,2021,2528,非必需性消費,零售相關,0.2605042016806723,0.1260504201680672,0.0924369747899159,0.5210084033613446
1558,2021,28,地產建築,地產,0.2108433734939759,0.2228915662650602,0.1566265060240964,0.4096385542168674
1559,2021,1433,工業,工業支援,0.4192229038854805,0.0981595092024539,0.1165644171779141,0.3660531697341513
1560,2021,1286,工業,工業工程,0.2936170212765957,0.0872340425531914,0.1042553191489361,0.5148936170212766
1561,2021,8282,資訊科技,軟件服務,0.3694267515923566,0.1019108280254777,0.0828025477707006,0.445859872611465
1562,2021,1075,資訊科技,軟件服務,0.1056910569105691,0.1219512195121951,0.086720867208672,0.6856368563685636
1563,2021,271,地產建築,地產,0.2592592592592592,0.1629629629629629,0.1851851851851851,0.3925925925925926
1564,2021,236,必需性消費,食品飲料,0.1930294906166219,0.1367292225201072,0.2091152815013404,0.4611260053619302
1565,2021,2121,資訊科技,軟件服務,0.2803738317757009,0.116822429906542,0.1261682242990654,0.4766355140186916
1566,2021,1327,非必需性消費,紡織及服飾,0.4099378881987577,0.1180124223602484,0.0745341614906832,0.3975155279503105
1567,2021,436,工業,工業工程,0.5176151761517616,0.0975609756097561,0.084010840108401,0.3008130081300813
1568,2021,840,工業,工業工程,0.36,0.1333333333333333,0.08,0.4266666666666667
1569,2021,769,原材料,一般金屬及礦石,0.4063745019920319,0.1274900398406374,0.1354581673306772,0.3306772908366533
1570,2021,327,資訊科技,軟件服務,0.3405017921146953,0.075268817204301,0.086021505376344,0.4982078853046595
1571,2021,1150,非必需性消費,紡織及服飾,0.3503649635036496,0.1751824817518248,0.145985401459854,0.3284671532846715
1572,2021,1396,地產建築,地產,0.2955465587044534,0.117408906882591,0.0809716599190283,0.5060728744939271
1573,2021,431,金融,其他金融,0.3905579399141631,0.1373390557939914,0.1716738197424892,0.3004291845493562
1574,2021,995,工業,工業運輸,0.3036649214659686,0.0759162303664921,0.0759162303664921,0.5445026178010471
1575,2021,8100,資訊科技,軟件服務,0.3067484662576687,0.1349693251533742,0.1656441717791411,0.3926380368098159
1576,2021,6830,非必需性消費,汽車,0.4027777777777778,0.0879629629629629,0.0601851851851851,0.449074074074074
1577,2021,2012,能源,石油及天然氣,0.4853273137697517,0.0970654627539503,0.1173814898419864,0.3002257336343115
1578,2021,1061,醫療保健,藥品及生物科技,0.436241610738255,0.087248322147651,0.0805369127516778,0.3959731543624161
1579,2021,2328,金融,保險,0.1890756302521008,0.0609243697478991,0.1554621848739495,0.5945378151260504
1580,2021,831,必需性消費,消費零售,0.3121019108280254,0.0477707006369426,0.1210191082802547,0.5191082802547771
1581,2021,3778,非必需性消費,紡織及服飾,0.2681159420289855,0.1376811594202898,0.2318840579710145,0.3623188405797101
1582,2021,2338,工業,工業工程,0.3301204819277108,0.0939759036144578,0.1036144578313253,0.472289156626506
1583,2021,136,資訊科技,軟件服務,0.3167539267015706,0.0837696335078534,0.1465968586387434,0.4528795811518324
1584,2021,3759,醫療保健,藥品及生物科技,0.3765060240963855,0.1054216867469879,0.0993975903614457,0.4186746987951807
1585,2021,1608,公用事業,公用事業,0.3962264150943396,0.0867924528301886,0.1056603773584905,0.4113207547169811
1586,2021,274,原材料,黃金及貴金屬,0.38860103626943,0.1295336787564766,0.1139896373056994,0.3678756476683937
1587,2021,3399,非必需性消費,旅遊及休閒設施,0.2164948453608247,0.1168384879725085,0.1305841924398625,0.5360824742268041
1588,2021,317,工業,工業工程,0.2977099236641221,0.1183206106870229,0.1030534351145038,0.4809160305343511
1589,2021,6993,非必需性消費,家庭電器及用品,0.344927536231884,0.1072463768115942,0.1159420289855072,0.4318840579710145
1590,2021,1070,非必需性消費,家庭電器及用品,0.2505543237250554,0.0576496674057649,0.1618625277161862,0.5299334811529933
1591,2021,520,非必需性消費,旅遊及休閒設施,0.2822966507177033,0.069377990430622,0.1004784688995215,0.5478468899521531
1592,2021,1339,金融,保險,0.2108695652173913,0.1065217391304347,0.108695652173913,0.5739130434782609
1593,2021,775,醫療保健,藥品及生物科技,0.2860892388451443,0.2125984251968504,0.1286089238845144,0.3727034120734908
1594,2021,1542,公用事業,公用事業,0.3884615384615384,0.0576923076923076,0.0538461538461538,0.5
1595,2021,726,地產建築,地產,0.3831521739130434,0.1331521739130435,0.1195652173913043,0.3641304347826087
1596,2021,755,地產建築,地產,0.4373522458628842,0.0945626477541371,0.1016548463356974,0.3664302600472813
1597,2021,2142,醫療保健,藥品及生物科技,0.2271714922048997,0.1380846325167037,0.133630289532294,0.5011135857461024
1598,2021,570,醫療保健,藥品及生物科技,0.2954545454545454,0.1095041322314049,0.0785123966942148,0.5165289256198347
1599,2021,1522,資訊科技,軟件服務,0.277992277992278,0.0888030888030888,0.1274131274131274,0.5057915057915058
1600,2021,3869,醫療保健,醫療保健設備及服務,0.3203125,0.1015625,0.078125,0.5
1601,2021,1237,非必需性消費,家庭電器及用品,0.4881889763779528,0.0866141732283464,0.0984251968503937,0.326771653543307
1602,2021,9908,公用事業,公用事業,0.3946666666666666,0.096,0.0666666666666666,0.4426666666666666
1603,2021,1008,工業,工業支援,0.5,0.0909090909090909,0.1193181818181818,0.2897727272727273
1604,2021,85,資訊科技,半導體,0.256,0.08,0.16,0.504
1605,2021,3369,工業,工業運輸,0.257847533632287,0.0896860986547085,0.1345291479820627,0.5179372197309418
1606,2021,493,非必需性消費,零售相關,0.2115384615384615,0.1217948717948717,0.1314102564102564,0.5352564102564102
1607,2021,1951,醫療保健,藥品及生物科技,0.2211838006230529,0.1059190031152648,0.0591900311526479,0.6137071651090342
1608,2021,2209,資訊科技,軟件服務,0.2216216216216216,0.1162162162162162,0.2864864864864865,0.3756756756756756
1609,2021,1922,地產建築,地產,0.300771208226221,0.0951156812339331,0.0874035989717223,0.5167095115681234
1610,2021,3347,醫療保健,藥品及生物科技,0.1406593406593406,0.1538461538461538,0.0923076923076923,0.6131868131868132
1611,2021,751,非必需性消費,家庭電器及用品,0.4160583941605839,0.1094890510948905,0.1094890510948905,0.364963503649635
1612,2021,256,非必需性消費,紡織及服飾,0.3656387665198238,0.0837004405286343,0.1365638766519823,0.4140969162995594
1613,2021,1685,工業,工業工程,0.4233576642335766,0.0802919708029197,0.1788321167883211,0.3175182481751825
1614,2021,1228,醫療保健,藥品及生物科技,0.3720930232558139,0.0996677740863787,0.0764119601328903,0.4518272425249169
1615,2021,1448,非必需性消費,支援服務,0.28,0.095,0.055,0.57
1616,2021,1087,資訊科技,軟件服務,0.3425414364640884,0.1767955801104972,0.0828729281767955,0.3977900552486187
1617,2021,239,醫療保健,藥品及生物科技,0.3596214511041009,0.1577287066246056,0.085173501577287,0.3974763406940063
1618,2021,6811,非必需性消費,旅遊及休閒設施,0.415929203539823,0.103244837758112,0.0766961651917404,0.4041297935103244
1619,2021,1902,地產建築,地產,0.3533568904593639,0.0954063604240282,0.03886925795053,0.5123674911660777
1620,2021,410,地產建築,地產,0.0909090909090909,0.2272727272727272,0.2727272727272727,0.4090909090909091
1621,2021,207,地產建築,地產,0.3253424657534247,0.0856164383561643,0.0924657534246575,0.4965753424657534
1622,2021,953,非必需性消費,媒體及娛樂,0.3865030674846625,0.1840490797546012,0.0858895705521472,0.3435582822085889
1623,2021,3999,必需性消費,農產品,0.2983193277310924,0.088235294117647,0.2079831932773109,0.4054621848739496
1624,2021,242,綜合企業,綜合企業,0.2348178137651821,0.0870445344129554,0.082995951417004,0.5951417004048583
1625,2021,2877,醫療保健,藥品及生物科技,0.3946280991735537,0.0537190082644628,0.1053719008264462,0.4462809917355372
1626,2021,1907,原材料,其他原材料,0.4404040404040404,0.1212121212121212,0.1171717171717171,0.3212121212121212
1627,2021,1965,地產建築,地產,0.4104308390022675,0.0589569160997732,0.0793650793650793,0.4512471655328798
1628,2021,2369,資訊科技,資訊科技器材,0.43952802359882,0.0825958702064896,0.1179941002949852,0.359882005899705
1629,2021,2256,醫療保健,藥品及生物科技,0.3133903133903133,0.1082621082621082,0.1111111111111111,0.4672364672364672
1630,2021,612,金融,其他金融,0.3811659192825112,0.1524663677130044,0.1031390134529148,0.3632286995515695
1631,2021,177,工業,工業運輸,0.3260869565217391,0.1108695652173913,0.0782608695652174,0.4847826086956521
1632,2021,2866,工業,工業運輸,0.2926829268292683,0.0975609756097561,0.1409214092140921,0.4688346883468834
1633,2021,1980,資訊科技,軟件服務,0.2772727272727273,0.1318181818181818,0.1181818181818181,0.4727272727272727
1634,2021,725,工業,工業工程,0.4381625441696113,0.0812720848056537,0.0671378091872791,0.4134275618374558
1635,2021,8611,資訊科技,軟件服務,0.3680555555555556,0.1145833333333333,0.1319444444444444,0.3854166666666667
1636,2021,3320,醫療保健,藥品及生物科技,0.1519823788546255,0.092511013215859,0.1211453744493392,0.6343612334801763
1637,2021,3989,公用事業,公用事業,0.4120603015075377,0.135678391959799,0.0778894472361809,0.3743718592964824
1638,2021,9677,金融,銀行,0.2727272727272727,0.2515151515151515,0.1242424242424242,0.3515151515151515
1639,2021,830,地產建築,建築,0.377906976744186,0.0755813953488372,0.1395348837209302,0.4069767441860465
1640,2021,715,地產建築,地產,0.3228346456692913,0.1377952755905512,0.0944881889763779,0.4448818897637795
1641,2021,6601,非必需性消費,支援服務,0.3398692810457516,0.0631808278867102,0.1154684095860566,0.4814814814814814
1642,2017,6868,必需性消費,食品飲料,0.3636363636363636,0.0699300699300699,0.0839160839160839,0.4825174825174825
1643,2017,1866,原材料,其他原材料,0.3815789473684211,0.087719298245614,0.0701754385964912,0.4605263157894737
1644,2017,2038,資訊科技,資訊科技器材,0.4852941176470588,0.0735294117647058,0.088235294117647,0.3529411764705882
1645,2017,887,非必需性消費,零售相關,0.2326732673267326,0.1138613861386138,0.1237623762376237,0.5297029702970297
1646,2017,1635,公用事業,公用事業,0.3216216216216216,0.1378378378378378,0.1918918918918919,0.3486486486486486
1647,2017,1988,金融,銀行,0.2335958005249344,0.1784776902887139,0.1548556430446194,0.4330708661417323
1648,2017,1575,非必需性消費,家庭電器及用品,0.4017094017094017,0.0427350427350427,0.1666666666666666,0.3888888888888889
1649,2017,991,公用事業,公用事業,0.3368055555555556,0.0416666666666666,0.1180555555555555,0.5034722222222222
1650,2017,45,非必需性消費,旅遊及休閒設施,0.3079847908745247,0.1140684410646387,0.1368821292775665,0.4410646387832699
1651,2017,3958,金融,其他金融,0.3032786885245901,0.0778688524590164,0.1598360655737705,0.4590163934426229
1652,2017,1618,地產建築,建築,0.2669584245076586,0.0656455142231947,0.1509846827133479,0.5164113785557987
1653,2017,2611,金融,其他金融,0.1203703703703703,0.1157407407407407,0.2175925925925926,0.5462962962962963
1654,2017,107,工業,工業運輸,0.3366336633663366,0.094059405940594,0.1386138613861386,0.4306930693069307
1655,2017,921,非必需性消費,家庭電器及用品,0.4913793103448275,0.0948275862068965,0.0862068965517241,0.3275862068965517
1656,2017,576,工業,工業運輸,0.3835616438356164,0.0639269406392694,0.1324200913242009,0.4200913242009132
1657,2017,1816,公用事業,公用事業,0.340153452685422,0.0460358056265984,0.0639386189258312,0.5498721227621484
